Bandit,Reward,Algorithm
1.0,0.3891832061253855,EpsilonGreedy
1.0,1.5092475844454643,EpsilonGreedy
1.0,1.23029497185426,EpsilonGreedy
1.0,2.788560077923665,EpsilonGreedy
1.0,4.189721088753205,EpsilonGreedy
1.0,2.130053152606128,EpsilonGreedy
1.0,3.5172533408156306,EpsilonGreedy
1.0,2.1277964467247363,EpsilonGreedy
1.0,2.086277368062513,EpsilonGreedy
1.0,1.2223422654853486,EpsilonGreedy
1.0,2.11089317796768,EpsilonGreedy
1.0,-0.6056867564154422,EpsilonGreedy
1.0,2.562018682954554,EpsilonGreedy
1.0,1.5872243728596405,EpsilonGreedy
1.0,2.406367853054588,EpsilonGreedy
1.0,0.8145202874740058,EpsilonGreedy
1.0,0.5439894225693302,EpsilonGreedy
1.0,3.697094883344971,EpsilonGreedy
1.0,1.6024942895218028,EpsilonGreedy
1.0,1.5447091865546028,EpsilonGreedy
1.0,3.341103488378301,EpsilonGreedy
1.0,2.2072831138099396,EpsilonGreedy
1.0,1.460107273654879,EpsilonGreedy
1.0,0.671642601474902,EpsilonGreedy
1.0,1.2791741417904285,EpsilonGreedy
1.0,3.092699161720767,EpsilonGreedy
1.0,1.1925240743257386,EpsilonGreedy
1.0,2.0231004304338356,EpsilonGreedy
1.0,2.268632657260862,EpsilonGreedy
1.0,2.1452607896320974,EpsilonGreedy
1.0,2.2204406951814883,EpsilonGreedy
1.0,0.2873957218510814,EpsilonGreedy
1.0,3.8096713738775847,EpsilonGreedy
1.0,3.8782163481518115,EpsilonGreedy
1.0,-0.5135190166435799,EpsilonGreedy
1.0,2.540457591450614,EpsilonGreedy
1.0,1.730883154835622,EpsilonGreedy
1.0,0.8729525525498818,EpsilonGreedy
1.0,1.2067572433769396,EpsilonGreedy
1.0,1.565665047136097,EpsilonGreedy
1.0,1.5824230374145287,EpsilonGreedy
1.0,3.315537536172747,EpsilonGreedy
1.0,2.0593844367975396,EpsilonGreedy
1.0,1.0086646330667635,EpsilonGreedy
1.0,2.270235887447157,EpsilonGreedy
1.0,3.703153554954955,EpsilonGreedy
1.0,3.308942563199947,EpsilonGreedy
1.0,1.4105605385893216,EpsilonGreedy
1.0,0.8070956476551436,EpsilonGreedy
1.0,1.9396184365130262,EpsilonGreedy
1.0,3.0463295695996324,EpsilonGreedy
1.0,1.5979614807670353,EpsilonGreedy
1.0,2.961389782214732,EpsilonGreedy
1.0,2.5611249491086547,EpsilonGreedy
1.0,1.2655702968445608,EpsilonGreedy
1.0,0.4922038242470168,EpsilonGreedy
1.0,0.3456018913569203,EpsilonGreedy
1.0,1.3475826509935351,EpsilonGreedy
1.0,2.960087035568686,EpsilonGreedy
1.0,2.387543605193364,EpsilonGreedy
1.0,3.267261891893171,EpsilonGreedy
1.0,1.0071042037542073,EpsilonGreedy
1.0,2.194313041484245,EpsilonGreedy
1.0,0.5458369553412716,EpsilonGreedy
1.0,1.9917781618720107,EpsilonGreedy
1.0,2.491082834473625,EpsilonGreedy
1.0,3.8077713639554087,EpsilonGreedy
1.0,2.4917435876027603,EpsilonGreedy
1.0,2.080920257715087,EpsilonGreedy
1.0,3.25596319066843,EpsilonGreedy
1.0,3.2043290914057123,EpsilonGreedy
1.0,1.8825254866327967,EpsilonGreedy
1.0,2.4439898508157163,EpsilonGreedy
1.0,2.75360380026484,EpsilonGreedy
1.0,3.2592555278823485,EpsilonGreedy
1.0,3.4508536434120156,EpsilonGreedy
1.0,1.987074290225635,EpsilonGreedy
1.0,3.2632130118426455,EpsilonGreedy
1.0,3.4480053937704547,EpsilonGreedy
1.0,1.4259996521846294,EpsilonGreedy
1.0,2.553198337752422,EpsilonGreedy
1.0,3.7846792953693633,EpsilonGreedy
1.0,3.2579275534772743,EpsilonGreedy
1.0,1.4462858348663716,EpsilonGreedy
1.0,2.4019110666099137,EpsilonGreedy
1.0,1.8598825452219552,EpsilonGreedy
1.0,2.1412641047106424,EpsilonGreedy
1.0,2.540021769681005,EpsilonGreedy
1.0,1.2510745248899013,EpsilonGreedy
1.0,0.06469364529110577,EpsilonGreedy
1.0,2.5912931054032065,EpsilonGreedy
1.0,2.7980476452900214,EpsilonGreedy
1.0,2.473318517948506,EpsilonGreedy
1.0,1.52291758909488,EpsilonGreedy
1.0,3.139876653819465,EpsilonGreedy
1.0,2.2434204021456745,EpsilonGreedy
1.0,2.423963960770673,EpsilonGreedy
1.0,2.3013061040796865,EpsilonGreedy
1.0,0.4400135652466386,EpsilonGreedy
1.0,1.5987158348683992,EpsilonGreedy
1.0,1.2585606834410035,EpsilonGreedy
1.0,0.5734517796716021,EpsilonGreedy
1.0,3.353737190790893,EpsilonGreedy
1.0,3.6297148485509587,EpsilonGreedy
1.0,3.0747514442930424,EpsilonGreedy
1.0,1.3288762827483613,EpsilonGreedy
1.0,2.3935143535189205,EpsilonGreedy
1.0,4.500232652467071,EpsilonGreedy
1.0,1.7364961268788943,EpsilonGreedy
1.0,2.3226108073816523,EpsilonGreedy
1.0,2.8358495949653055,EpsilonGreedy
1.0,1.5532756419186724,EpsilonGreedy
1.0,2.7647212722704504,EpsilonGreedy
1.0,2.5812242666109815,EpsilonGreedy
1.0,1.812320347569655,EpsilonGreedy
1.0,2.533750762455081,EpsilonGreedy
1.0,1.8820947560134715,EpsilonGreedy
1.0,0.9839109690935419,EpsilonGreedy
1.0,1.4948876379101959,EpsilonGreedy
1.0,2.6959037422982908,EpsilonGreedy
1.0,1.1261537367633956,EpsilonGreedy
1.0,2.516436308769846,EpsilonGreedy
1.0,2.44230502940114,EpsilonGreedy
1.0,1.7141130961255229,EpsilonGreedy
1.0,2.2359157451503617,EpsilonGreedy
1.0,1.716314511982938,EpsilonGreedy
1.0,1.8144135728490425,EpsilonGreedy
1.0,1.5290633070925435,EpsilonGreedy
1.0,-0.4121881998879009,EpsilonGreedy
1.0,3.1461647913201043,EpsilonGreedy
1.0,1.651360893587427,EpsilonGreedy
1.0,1.9285369946301616,EpsilonGreedy
1.0,2.66238957150602,EpsilonGreedy
1.0,0.6144111372037584,EpsilonGreedy
1.0,2.0915570595621276,EpsilonGreedy
1.0,2.3178812532956914,EpsilonGreedy
1.0,1.646309550873687,EpsilonGreedy
1.0,2.981663384961728,EpsilonGreedy
1.0,3.6760210033741543,EpsilonGreedy
1.0,1.8216016612587989,EpsilonGreedy
1.0,1.0009495502881354,EpsilonGreedy
1.0,1.0302653096464534,EpsilonGreedy
1.0,1.6708202339883984,EpsilonGreedy
1.0,1.4725362951826728,EpsilonGreedy
1.0,1.6861791036630724,EpsilonGreedy
1.0,1.5242367686295615,EpsilonGreedy
1.0,3.2049611900866326,EpsilonGreedy
1.0,1.08359035604481,EpsilonGreedy
1.0,2.7566491810721434,EpsilonGreedy
1.0,3.3025162375962287,EpsilonGreedy
1.0,1.5276648487823217,EpsilonGreedy
1.0,1.641573977765688,EpsilonGreedy
1.0,2.902491785494669,EpsilonGreedy
1.0,2.8168944573907266,EpsilonGreedy
1.0,2.0954993183213584,EpsilonGreedy
1.0,2.153485349822639,EpsilonGreedy
1.0,0.9653650728920233,EpsilonGreedy
1.0,2.0737719231919276,EpsilonGreedy
1.0,2.2155484761757003,EpsilonGreedy
1.0,1.990483310212568,EpsilonGreedy
1.0,2.143641954371398,EpsilonGreedy
1.0,2.1630630212277815,EpsilonGreedy
1.0,0.5579012902200255,EpsilonGreedy
1.0,4.135684813604197,EpsilonGreedy
1.0,1.2077684779282944,EpsilonGreedy
1.0,1.3254192617309861,EpsilonGreedy
1.0,1.167642092232839,EpsilonGreedy
1.0,1.6613344219618682,EpsilonGreedy
1.0,1.0833656887658072,EpsilonGreedy
1.0,0.5931858036841267,EpsilonGreedy
1.0,1.410456230423689,EpsilonGreedy
1.0,4.306070561734373,EpsilonGreedy
1.0,2.621295908587309,EpsilonGreedy
1.0,2.9150640939459507,EpsilonGreedy
1.0,1.7945276211717676,EpsilonGreedy
1.0,2.762963357585426,EpsilonGreedy
1.0,2.7361644107804115,EpsilonGreedy
1.0,1.8977084242458384,EpsilonGreedy
1.0,2.617169440721839,EpsilonGreedy
1.0,1.3546410654383325,EpsilonGreedy
1.0,2.782986876021648,EpsilonGreedy
1.0,1.7446222941978369,EpsilonGreedy
1.0,0.29402617153967614,EpsilonGreedy
1.0,1.321183672527531,EpsilonGreedy
1.0,4.6261192739586665,EpsilonGreedy
1.0,3.3417696836982005,EpsilonGreedy
1.0,3.1189100326366086,EpsilonGreedy
1.0,0.5769397244728371,EpsilonGreedy
1.0,0.1790015232948079,EpsilonGreedy
1.0,3.297783280796092,EpsilonGreedy
1.0,2.6403135900019414,EpsilonGreedy
1.0,3.5893253003278924,EpsilonGreedy
1.0,3.0196970694639003,EpsilonGreedy
1.0,0.6758144605030321,EpsilonGreedy
1.0,2.092646512439394,EpsilonGreedy
1.0,2.911568497278674,EpsilonGreedy
1.0,0.9461652918009316,EpsilonGreedy
1.0,0.5190874997607458,EpsilonGreedy
1.0,1.9766118042766923,EpsilonGreedy
1.0,3.5363870243982882,EpsilonGreedy
1.0,2.4337053511891584,EpsilonGreedy
1.0,1.8345757717358966,EpsilonGreedy
1.0,1.5885845406720154,EpsilonGreedy
1.0,3.788079801382418,EpsilonGreedy
1.0,4.442838386782805,EpsilonGreedy
1.0,2.2980252639252927,EpsilonGreedy
1.0,1.3119464315286007,EpsilonGreedy
1.0,1.6138953526603275,EpsilonGreedy
1.0,2.2261422798423856,EpsilonGreedy
1.0,2.2250225767009697,EpsilonGreedy
1.0,0.5235428114031848,EpsilonGreedy
1.0,2.1752426285539648,EpsilonGreedy
1.0,1.8779099022324712,EpsilonGreedy
1.0,0.8868312717712243,EpsilonGreedy
1.0,0.38832699533311765,EpsilonGreedy
1.0,1.9594313959846605,EpsilonGreedy
1.0,-1.1824846320176339,EpsilonGreedy
1.0,1.7426220748806645,EpsilonGreedy
1.0,2.8910616727926226,EpsilonGreedy
1.0,1.6190901737507248,EpsilonGreedy
1.0,0.6341143119083146,EpsilonGreedy
1.0,3.3566076787042203,EpsilonGreedy
1.0,2.5446159878290295,EpsilonGreedy
1.0,1.4985643304530627,EpsilonGreedy
1.0,2.344072262418533,EpsilonGreedy
1.0,3.3688195260947875,EpsilonGreedy
1.0,0.3923824761273049,EpsilonGreedy
1.0,2.5780986479024923,EpsilonGreedy
1.0,0.7155165514088127,EpsilonGreedy
1.0,1.3113208772484133,EpsilonGreedy
1.0,2.7741538911612422,EpsilonGreedy
1.0,1.7148477348752267,EpsilonGreedy
1.0,1.5316611186963238,EpsilonGreedy
1.0,1.1061290764284268,EpsilonGreedy
1.0,3.3099567392202807,EpsilonGreedy
1.0,1.178447960928454,EpsilonGreedy
1.0,0.3645425638444051,EpsilonGreedy
1.0,2.7561005220287313,EpsilonGreedy
1.0,3.986845352365079,EpsilonGreedy
1.0,2.268421339676952,EpsilonGreedy
1.0,2.7746566033211937,EpsilonGreedy
1.0,1.861354565516274,EpsilonGreedy
1.0,0.11857081548782622,EpsilonGreedy
1.0,1.5215993586875962,EpsilonGreedy
1.0,3.9933985806444987,EpsilonGreedy
1.0,1.599153382490873,EpsilonGreedy
1.0,2.0493122665358277,EpsilonGreedy
1.0,2.8326849404319487,EpsilonGreedy
1.0,0.3642168963625987,EpsilonGreedy
1.0,3.6488083749407574,EpsilonGreedy
1.0,2.297942901827138,EpsilonGreedy
1.0,3.24974530006454,EpsilonGreedy
1.0,2.0631040697346212,EpsilonGreedy
1.0,2.6006235532785,EpsilonGreedy
1.0,1.0338436940617122,EpsilonGreedy
1.0,2.301566505112458,EpsilonGreedy
1.0,1.8908764063070393,EpsilonGreedy
1.0,3.5024147254256137,EpsilonGreedy
1.0,3.016685256255804,EpsilonGreedy
1.0,2.8188652758289576,EpsilonGreedy
1.0,0.6719482472921896,EpsilonGreedy
1.0,-0.055648025671031665,EpsilonGreedy
1.0,1.2250896889683356,EpsilonGreedy
1.0,1.294535275527434,EpsilonGreedy
1.0,0.7869860709821457,EpsilonGreedy
1.0,1.7310104552366192,EpsilonGreedy
1.0,1.0793905584394756,EpsilonGreedy
1.0,1.7767753106620514,EpsilonGreedy
1.0,-0.2937012849932188,EpsilonGreedy
1.0,2.50034547790691,EpsilonGreedy
1.0,1.0991587655992574,EpsilonGreedy
1.0,2.115890577937501,EpsilonGreedy
1.0,2.3692193843991074,EpsilonGreedy
1.0,1.884065169176867,EpsilonGreedy
1.0,1.3510754225804562,EpsilonGreedy
1.0,2.277344583712176,EpsilonGreedy
1.0,3.5680676814145036,EpsilonGreedy
1.0,0.5632499560014372,EpsilonGreedy
1.0,2.1831736338569785,EpsilonGreedy
1.0,2.9742344419688576,EpsilonGreedy
1.0,0.8598746839022051,EpsilonGreedy
1.0,1.5793958124180036,EpsilonGreedy
1.0,2.7963809124555503,EpsilonGreedy
1.0,2.5875710527507483,EpsilonGreedy
1.0,1.6283121049535545,EpsilonGreedy
1.0,1.3484278542576926,EpsilonGreedy
1.0,1.4503281684909983,EpsilonGreedy
1.0,1.0629337689325167,EpsilonGreedy
1.0,2.26100334258249,EpsilonGreedy
1.0,3.2390003022104654,EpsilonGreedy
1.0,2.715952442344792,EpsilonGreedy
1.0,2.1865851527643883,EpsilonGreedy
1.0,1.9300463877509761,EpsilonGreedy
1.0,1.9309485387835472,EpsilonGreedy
1.0,0.31081985134250445,EpsilonGreedy
1.0,1.9157639205189203,EpsilonGreedy
1.0,3.0452055822436335,EpsilonGreedy
1.0,4.602123542263973,EpsilonGreedy
1.0,2.3847413935919257,EpsilonGreedy
1.0,2.085780917493581,EpsilonGreedy
1.0,0.45614295571441343,EpsilonGreedy
1.0,2.702111177614802,EpsilonGreedy
1.0,1.4264456797676917,EpsilonGreedy
1.0,1.5480324953787339,EpsilonGreedy
1.0,1.388477952536531,EpsilonGreedy
1.0,2.1662619823477867,EpsilonGreedy
1.0,1.439062087297465,EpsilonGreedy
1.0,2.7424439389871287,EpsilonGreedy
1.0,1.6742350983114351,EpsilonGreedy
1.0,1.3551854883763732,EpsilonGreedy
1.0,1.8724584056711762,EpsilonGreedy
1.0,3.0518572700911584,EpsilonGreedy
1.0,0.6471166465485918,EpsilonGreedy
1.0,1.114456487974167,EpsilonGreedy
1.0,2.0449399954909917,EpsilonGreedy
1.0,1.9064697944927989,EpsilonGreedy
1.0,1.7412719548339608,EpsilonGreedy
1.0,1.5122556162594825,EpsilonGreedy
1.0,2.3941817695425214,EpsilonGreedy
1.0,1.9165130027906865,EpsilonGreedy
1.0,1.6164159778607141,EpsilonGreedy
1.0,0.9247508984210004,EpsilonGreedy
1.0,2.6804510382487736,EpsilonGreedy
1.0,3.036442201234847,EpsilonGreedy
1.0,1.9442508108249517,EpsilonGreedy
1.0,3.3709238441708225,EpsilonGreedy
1.0,0.18428910400313714,EpsilonGreedy
1.0,1.3563349949607553,EpsilonGreedy
1.0,2.8904968858877225,EpsilonGreedy
1.0,2.5549572115835884,EpsilonGreedy
1.0,1.4168271413694957,EpsilonGreedy
1.0,3.091487061755987,EpsilonGreedy
1.0,1.9587339967749864,EpsilonGreedy
1.0,2.340873018126525,EpsilonGreedy
1.0,2.1394775610530323,EpsilonGreedy
1.0,4.4930147579045006,EpsilonGreedy
1.0,2.1000716345783363,EpsilonGreedy
1.0,-0.01709483088260777,EpsilonGreedy
1.0,3.0077903040456277,EpsilonGreedy
1.0,1.6042111438614615,EpsilonGreedy
1.0,1.0580319117847674,EpsilonGreedy
1.0,0.6457278391123402,EpsilonGreedy
1.0,1.970254572989312,EpsilonGreedy
1.0,2.8839275641331192,EpsilonGreedy
1.0,1.0809080942685532,EpsilonGreedy
1.0,1.6480294206344208,EpsilonGreedy
1.0,1.3118211105852895,EpsilonGreedy
1.0,0.9198503013110899,EpsilonGreedy
1.0,1.9027892464066387,EpsilonGreedy
1.0,2.3894586437762015,EpsilonGreedy
1.0,0.8550926580281946,EpsilonGreedy
1.0,2.449397186557782,EpsilonGreedy
1.0,3.3003771736943595,EpsilonGreedy
1.0,-0.15883894985426128,EpsilonGreedy
1.0,1.8706455841754566,EpsilonGreedy
1.0,3.085637650103055,EpsilonGreedy
1.0,1.9197279903258666,EpsilonGreedy
1.0,2.5248349482667822,EpsilonGreedy
1.0,0.7028537678567868,EpsilonGreedy
1.0,0.8202619711292032,EpsilonGreedy
1.0,3.336941739174945,EpsilonGreedy
1.0,1.4970898887412851,EpsilonGreedy
1.0,4.137346872086519,EpsilonGreedy
1.0,1.2356532973240213,EpsilonGreedy
1.0,1.2014996405938083,EpsilonGreedy
1.0,1.059557470040664,EpsilonGreedy
1.0,1.9078139530284726,EpsilonGreedy
1.0,1.448885052840093,EpsilonGreedy
1.0,0.7612859740740423,EpsilonGreedy
1.0,2.0820289586036695,EpsilonGreedy
1.0,0.7432153437226692,EpsilonGreedy
1.0,1.5041457033960681,EpsilonGreedy
1.0,0.7433340675987239,EpsilonGreedy
1.0,0.6808791486150114,EpsilonGreedy
1.0,2.3762665666723164,EpsilonGreedy
1.0,2.113304938338582,EpsilonGreedy
1.0,1.4918830443928894,EpsilonGreedy
1.0,0.36785553412145466,EpsilonGreedy
1.0,0.29138865757265386,EpsilonGreedy
1.0,3.2730648554028274,EpsilonGreedy
1.0,1.0302889904746828,EpsilonGreedy
1.0,3.0362141533220663,EpsilonGreedy
1.0,2.2770421426602536,EpsilonGreedy
1.0,2.6589859783839067,EpsilonGreedy
1.0,1.0124576972800186,EpsilonGreedy
1.0,2.2911104919537704,EpsilonGreedy
1.0,2.699558151558789,EpsilonGreedy
1.0,1.8139190862827794,EpsilonGreedy
1.0,1.3101568637492291,EpsilonGreedy
1.0,1.7813742653981486,EpsilonGreedy
1.0,0.2575345605257551,EpsilonGreedy
1.0,3.598558546472168,EpsilonGreedy
1.0,2.1367849146328806,EpsilonGreedy
1.0,-0.6385844222652861,EpsilonGreedy
1.0,1.3969827994346407,EpsilonGreedy
1.0,1.6550605105290483,EpsilonGreedy
1.0,0.2126983693921869,EpsilonGreedy
1.0,3.2122079359882916,EpsilonGreedy
1.0,1.6864562512881505,EpsilonGreedy
1.0,1.783876093249138,EpsilonGreedy
1.0,2.3204178348420608,EpsilonGreedy
1.0,1.6090023282657318,EpsilonGreedy
1.0,1.7971705627123638,EpsilonGreedy
1.0,2.556817142129849,EpsilonGreedy
1.0,1.8591617433935488,EpsilonGreedy
1.0,0.7997394789969843,EpsilonGreedy
1.0,2.1973016457006107,EpsilonGreedy
1.0,2.170453364596278,EpsilonGreedy
1.0,2.8726213253262514,EpsilonGreedy
1.0,2.2712818401983257,EpsilonGreedy
1.0,1.9181697086503544,EpsilonGreedy
1.0,3.770509088888164,EpsilonGreedy
1.0,1.8102213216963317,EpsilonGreedy
1.0,1.0299244735463753,EpsilonGreedy
1.0,1.4582313112423608,EpsilonGreedy
1.0,1.9290840338607198,EpsilonGreedy
1.0,1.0149467203832176,EpsilonGreedy
1.0,0.4727354996799962,EpsilonGreedy
1.0,2.2392081354233615,EpsilonGreedy
1.0,3.5015646274273395,EpsilonGreedy
1.0,1.5890415955016224,EpsilonGreedy
1.0,1.6169811734397348,EpsilonGreedy
1.0,-0.1602965782210246,EpsilonGreedy
1.0,3.4604265566715,EpsilonGreedy
1.0,2.3403387689649877,EpsilonGreedy
1.0,0.8795067721002268,EpsilonGreedy
1.0,1.7224986180906017,EpsilonGreedy
1.0,1.5275045603239856,EpsilonGreedy
1.0,1.6519082222146793,EpsilonGreedy
1.0,1.9976330337025208,EpsilonGreedy
1.0,2.168303121198077,EpsilonGreedy
1.0,2.897552644778983,EpsilonGreedy
1.0,2.934383568673553,EpsilonGreedy
1.0,0.547850196453558,EpsilonGreedy
1.0,1.8551631452950408,EpsilonGreedy
1.0,1.450655476764739,EpsilonGreedy
1.0,3.493254427109499,EpsilonGreedy
1.0,1.780358923281272,EpsilonGreedy
1.0,3.083582983793561,EpsilonGreedy
1.0,1.001029397558454,EpsilonGreedy
1.0,1.0735865633156978,EpsilonGreedy
1.0,1.39656489698922,EpsilonGreedy
1.0,2.13748596699408,EpsilonGreedy
1.0,3.7221712786803125,EpsilonGreedy
1.0,1.3008945103903842,EpsilonGreedy
1.0,1.865283331782065,EpsilonGreedy
1.0,2.8188658472919306,EpsilonGreedy
1.0,2.5063171986305672,EpsilonGreedy
1.0,1.1780193362728795,EpsilonGreedy
1.0,2.3844769309649356,EpsilonGreedy
1.0,1.1861108713036908,EpsilonGreedy
1.0,3.2347888384194956,EpsilonGreedy
1.0,1.8490393084779546,EpsilonGreedy
1.0,3.9492541813880893,EpsilonGreedy
1.0,1.8353323355464437,EpsilonGreedy
1.0,1.0139758419643743,EpsilonGreedy
1.0,3.4652790399089306,EpsilonGreedy
1.0,2.1139284227723705,EpsilonGreedy
1.0,3.704142433688682,EpsilonGreedy
1.0,1.7651303538235803,EpsilonGreedy
1.0,0.11621480171639997,EpsilonGreedy
1.0,2.0020025546154367,EpsilonGreedy
1.0,2.460966416986646,EpsilonGreedy
1.0,1.7451426173948983,EpsilonGreedy
1.0,2.6696001571595143,EpsilonGreedy
1.0,1.7876245226012006,EpsilonGreedy
1.0,1.8103222475307599,EpsilonGreedy
1.0,2.487995010119649,EpsilonGreedy
1.0,2.5315240863112853,EpsilonGreedy
1.0,0.7989758033461452,EpsilonGreedy
1.0,3.4231076842761814,EpsilonGreedy
1.0,2.552259908482489,EpsilonGreedy
1.0,1.400837030297835,EpsilonGreedy
1.0,0.8220812753999103,EpsilonGreedy
1.0,-0.0035049650968752566,EpsilonGreedy
1.0,1.8097442384749542,EpsilonGreedy
1.0,1.141623937400738,EpsilonGreedy
1.0,2.741345175078116,EpsilonGreedy
1.0,2.953037337359838,EpsilonGreedy
1.0,1.5971807282372306,EpsilonGreedy
1.0,0.3179542137379723,EpsilonGreedy
